"Scenario","simulation","Africa","East Asia","Eastern Europe and Central Asia","Latin America","North America","Oceania","South Asia","Western and Central Europe","Western Asia"
"Stratified Societies",515,0.477862333663851,0.769834920190826,0.798670553516751,0.496485768111158,0.393405283126529,0.705824997071053,0.47076472661683,0.783677709020066,1
"Stratified Societies",516,0.933893850187116,0.796125316066199,1,0.329761239865005,0.436010470467497,0,0.433950108184384,0.689119050300153,0.703463886913899
"Stratified Societies",517,1,0.862500853600995,1,0.409428741889348,0.508160726723201,0.705127168077925,0.468011726438699,0.0757784166410344,1
"Stratified Societies",518,0.712975922078216,0.86820782080119,1,0.429241934476815,0.479637102606502,0,0.491244613771156,0.354292452088376,1
"Stratified Societies",519,0.372115474752494,0.92676107155711,0.45037830620769,0.362447396766869,0.527176886485149,0.290441839467092,0.527896656621728,0.350025734526651,0.337967176685491
"Stratified Societies",520,0.416077243985752,0.948082465595073,0.508854174778929,0.366991167319702,0.547523616131313,0.699230341662173,0.390801585651537,0.340412942318632,0.582094060673462
"Stratified Societies",521,0.35509052131892,0.984886622013149,0.347982193550994,0.327002714333378,0.433809630948109,0.440553042673658,0.456398773709749,0.190484648084867,0.665571402408028
"Stratified Societies",522,0.384927069999492,0.880275195677312,0.989539958717158,0.273062950876847,0.481342017233278,0.209450516035914,0.498325484580153,0.417420401407852,0.21721699505712
"Stratified Societies",523,0.443902503303528,0.812340865658141,0.703497575802771,0.436078370148006,0.478464550696779,0.665752054181996,0.447890124374235,0.566320657625531,1
"Stratified Societies",524,1,0.784254511163532,1,0.314447576283897,0.445763808367218,0.383231527451373,0.385215415342087,0.735207577699398,0.281616196222319
"Stratified Societies",525,0.657427126298149,0.780209388617706,1,0.402733828334566,0.593247680585857,0.0931791294382446,0.395398713567839,1,1
"Stratified Societies",526,0.970563551459789,0.821081919495635,0.850520066564074,0.359752953875336,0.384141778414516,0.173341213600745,0.505108113688637,0.158330490226017,0.7159568206242
"Stratified Societies",527,1,0.83446053674996,0.923546731510273,0.298702566456932,0.524243051895905,0.584868930079815,0.525407597020997,0.61813642782608,0.100002035218092
"Stratified Societies",528,1,0.826007209195913,0.833428597240432,0.387021730862331,0.529850096052888,0.926807533260373,0.437583062150652,0.210024759977196,1
"Stratified Societies",529,0.495463873616796,0.877918659047812,1,0.479282344907177,0.407129203439288,0.630807145034277,0.381872213967309,0.889073224981694,1
"Stratified Societies",530,0.570731123746381,0.969661324828891,0.514667446995857,0.387297611844621,0.578301330303123,0.000375199057885871,0.498929762116093,0.612927899123166,0.000805694874381994
"Stratified Societies",531,0.875022029515515,0.873537724104005,0.000380239388495907,0.283489942496305,0.425245501413569,0,0.541599278282313,0.434464531115878,0.179048604038408
"Stratified Societies",532,1,0.808441108045033,0.854371455781285,0.394555955663285,0.520890796429929,3.09786059899284e-05,0.45201728859202,0.456974657684803,0.919723613791593
"Stratified Societies",533,1,0.723136486075695,1,0.447185664205665,0.507053789497702,1,0.396032498240351,1,0.959141547093142
"Stratified Societies",534,0.635965007252551,0.687010520509554,0.774303199344727,0.482610269651566,0.371366179715157,0.546371573843828,0.521874209623239,0.733682767475911,1
"Stratified Societies",535,0.875788470629704,0.855039177453815,0.717504793639147,0.339764918148558,0.448794262666879,0.156610958696591,0.540707127642863,0.547789637957696,1
"Stratified Societies",536,2.2778152914198e-05,0.916675107287782,0.724597607001392,0.33455483013873,0.36238881763468,0.234845854562407,0.478930399582547,0.489362449761294,0.388019204984852
"Stratified Societies",537,0.622625967688814,0.805430823984663,1,0.318692494471727,0.471103881943202,0.412625809624804,0.516246695965521,0.761038945200954,0
"Stratified Societies",538,0.720793365054008,0.82255237037943,1,0.410579126451802,0.557397327234692,0.230102255026648,0.400482738095238,0.362009545189237,0.806456343588229
"Stratified Societies",539,0.680939258195269,0.842869026404025,1,0.314744661432529,0.448258215959091,0.509179076638006,0.394471599822537,0.86533312283293,1
"Stratified Societies",540,0.60882815292529,0.69499864905091,1,0.341027470407223,0.326128205292382,1,0.40665002268167,1,0.869846011517635
"Stratified Societies",541,0.772883380966188,0.749673678686759,0.880118801322043,0.414370224278654,0.544261334279115,0.53103903445471,0.494036779447088,0.147567615295702,1
"Stratified Societies",542,0.917276544245343,0.781041964063814,0.990227628949795,0.372427252987236,0.349395884831461,0.537879105812904,0.436089440172994,0.249962772896493,1
"Stratified Societies",543,1,0.782002705709047,1,0.389146410671449,0.438010098086297,0.801921889357344,0.411560677199031,0.969834712973095,1
"Stratified Societies",544,0.607166309310087,0.803600605996422,1,0.281313425238998,0.406967067273922,0.0997859138539041,0.387401634942402,0.833276931010787,1
"Stratified Societies",545,1,0.764942739060965,0.877451536650765,0.393601321757115,0.456938748997463,0.211297521075616,0.453158930172413,0.740574480999964,0.446205019601704
"Stratified Societies",546,0.156778683433196,0.895510195903052,0.481446474307645,0.367167948756998,0.414194241832337,0.614232301657768,0.390242126896369,0.451841361386365,0.271517425213417
"Stratified Societies",547,0.645128652147804,0.814775439288323,0.760556895459032,0.41714810651594,0.48798371120321,0.336611976826442,0.658818138190644,0.554427849791609,1
"Stratified Societies",548,0.975124897305272,0.773080116628733,1,0.377378056446556,0.503289280362807,0.488240426133533,0.383382048349541,0.687343456666812,1
"Stratified Societies",549,0.579015851460166,0.866550863410258,0.775231019988512,0.379939640945199,0.430529235657569,0.00273241445686666,0.415004931654678,0.79840883847794,1
"Stratified Societies",550,0.0281825213783658,0.946383839676905,1,0.345915376422139,0.446259940707434,0.910927333652946,0.401969977169455,0.0195673712666247,1
"Stratified Societies",551,0.947011344510742,0.87952725789014,0.601209990261677,0.404875370935496,0.607801395395141,0.19527710940136,0.561662592929053,0.763643091953628,0
"Stratified Societies",552,0.844305254029671,0.883937389340339,0.918269064893792,0.472401974172046,0.449423491505792,0.29448802056551,0.369615231960359,0.622249145604961,0.949487345541589
"Stratified Societies",553,0.56749056513855,0.812180021865181,0.778084801392195,0.310829587254299,0.537297469950046,0.496117940484902,0.419700454662118,0.525100255672247,1
"Stratified Societies",554,1,0.889157481616978,0.96901710378503,0.37479121280778,0.45376933938988,0.468231258856752,0.439775650547557,0.444921127193657,1
"Stratified Societies",555,1,0.843084350923281,0.316634518763501,0.379399024704491,0.513547183821352,1,0.46785648155761,0.197863983882247,1
"Stratified Societies",556,0.713161573546557,0.832220872900449,1,0.416404449857814,0.56788156779297,0.289902207594757,0.622462622863023,0.229859905869785,1
"Stratified Societies",557,0.37313093632601,0.958034835544136,0.573772007493693,0.385016750939955,0.526398147193411,0.372790983990344,0.533125098135921,0.269295425178541,0
"Stratified Societies",558,0.698721399528256,0.919780242813338,0,0.261644596475503,0.34462445825555,0,0.489867169541736,0.328872094054164,0.112216814921526
"Stratified Societies",559,0.831611468864417,0.809016306329563,0.388180397871065,0.383408929377117,0.34835546716027,0.481892713355637,0.506557072160795,0.668444612617404,0.841328443630244
"Stratified Societies",560,0.66192970855829,0.771263946759125,0.98086580201981,0.364727937191079,0.458943594910677,0.700066904976586,0.387669915014164,0.718748221029043,0.615365790390452
"Stratified Societies",561,0.697205893279487,0.792300981145639,1,0.35231099901105,0.447492860996706,0,0.466796876770143,0.374695141034532,0
"Stratified Societies",562,0.105925626601062,0.795823378335615,0.534526539773758,0.361189867325325,0.44496874700841,0.127194101898439,0.435131404040404,0.360506213115118,1
"Stratified Societies",563,0.559238835060808,0.801633550322327,0.445706495742289,0.429985380441515,0.463204419902313,0.460747590265087,0.414664572140809,0.73758986104863,1
"Stratified Societies",564,0.965679669135032,0.769369582176921,1,0.370873063854644,0.605200778464307,0.295343249532776,0.441097606725255,0.861066025587181,1
"Stratified Societies",565,0.623872061590497,0.947579014830761,0.211307853249348,0.359063885628234,0.513134406589934,0.485390865625729,0.456651865130286,0.272909629792793,0.651945913658721
"Stratified Societies",566,1,0.833945220520563,0.313308923436541,0.341003715614885,0.489819051414355,0.96034563330777,0.489450483547255,0.585946209465936,0.744366611993088
"Stratified Societies",567,0.793541966547135,0.854378557251471,1,0.307306662169939,0.428356280898029,0.134492850481575,0.458901855798507,0.467859220981629,1
"Stratified Societies",568,1,0.887593447477923,0.000108574049200966,0.409725409017999,0.45506357206268,0,0.676716617788765,0.155321560501482,8.25897557928913e-05
"Stratified Societies",569,0.842019048763055,0.83380512219472,0.709439242054509,0.267845931903674,0.454909924315604,0.443225000153892,0.371431683614178,0.747161802474442,0.987770521484474
"Stratified Societies",570,1,0.68365999660553,1,0.556043743695151,0.608512412437094,0.722525459367276,0.4804463680619,1,1
"Stratified Societies",571,0.552621897870811,0.947614997827865,0.799311219529155,0.262114458206977,0.360483430214739,8.13153753407547e-05,0.510053857977763,0.217089967091206,0.508009519419855
"Stratified Societies",572,0.731779561745287,0.854532780875867,1,0.393284496984817,0.499459986607767,0.992811973838175,0.36203347631951,0.753326145456124,0
"Stratified Societies",573,0.980416788559325,0.955954701660034,0.88296736929868,0.35532342196625,0.395757478677379,0,0.380103393135725,0.689661570034718,0.191227603675257
"Stratified Societies",574,0.935086295551806,0.880779317139997,0,0.35400379810506,0.579435757334314,0.73060877318974,0.518032510826547,0.0748653375752754,0
"Stratified Societies",575,-0.00172278003465387,0.896595059598959,0.409115205552643,0.30272038958065,0.556735955890906,0.100169504738159,0.379758946914445,0.418371255524077,0.574410150295704
"Stratified Societies",576,0.70225218641475,0.879905626080777,0.457806868039545,0.355702058427127,0.448703090586275,0.660044722250197,0.403387351172152,0.619904909011332,1
"Stratified Societies",577,0.770132882815545,0.925844184443199,0.461034171306054,0.397895319713887,0.503092523164184,0.0822517998193057,0.412280688843098,0.561244471805779,0.968735344006998
"Stratified Societies",578,0.76932311347644,0.79007301683328,1,0.357630791777831,0.20561810119386,0.803846555848054,0.4238236944748,0.667973386245142,0.658352156068901
"Stratified Societies",579,0.189332393954099,0.817889855515941,0.92015995578714,0.47561429870881,0.599900316385191,0.420358273270448,0.497915608985025,0.463364901108446,1
"Stratified Societies",580,0.671738054654839,0.700359628495565,1,0.453443580826805,0.516383615138881,0.514508193507184,0.480404620076199,0.574813572503741,0.978272473651125
"Stratified Societies",581,1,0.735405400474406,0.916200168916132,0.381664519319434,0.425504276295814,0.271545459561632,0.395215233544253,0.677185807988508,1
"Stratified Societies",582,0.625074149615433,0.779865619731653,1,0.326764163689486,0.3928049837982,0,0.481284229398089,0.7678741864076,1
"Stratified Societies",583,0.783642277515788,0.774227788619571,0.908453821751501,0.47007432107167,0.450693078226643,0.846348795518799,0.422840638924787,0.631687321034423,1
"Stratified Societies",584,1,0.728609174225709,1,0.462541628989889,0.557976309674895,0.827684128195196,0.437611542213267,0.645437085487503,1
"Stratified Societies",585,0.89772047894374,0.741475352200469,0.684597160844923,0.439543870689733,0.631496147906338,1,0.444611593034784,0.814098172307319,1
"Stratified Societies",586,1,0.869496003964038,0.536779281753863,0.356773082242624,0.462745383261501,0.740076827903045,0.450254026927201,0.654800187856318,1
"Stratified Societies",587,0.842686419389277,0.856377627000522,1,0.311640794041666,0.421586880676975,0.383487731559825,0.500782771372003,0.397974822938961,1
"Stratified Societies",588,0.477963208674936,0.85850088349716,0.369347313572348,0.310752092599754,0.451634437772813,0,0.475357875607334,0.8167512136517,0.789492463281491
"Stratified Societies",589,1,0.873022132301883,0.300101378350697,0.36832051920082,0.377649926158619,0.704722612864776,0.541985447553428,0.112358771489575,0.266123280468532
"Stratified Societies",590,0.92959732498979,0.873270454821868,1,0.341790930571928,0.406779407943823,0.730320946400335,0.509155303660932,0.638773232179936,0.059136029073897
"Stratified Societies",591,1,0.72012605834814,1,0.430306002416352,0.51872603353724,0.974240790444051,0.46938065367618,0.219439680879982,1
"Stratified Societies",592,1,0.80809424983174,1,0.401584454147888,0.470674725847542,0.649984903202638,0.421969901883829,0.0631526866895883,1
"Stratified Societies",593,1,0.814035472980053,0.167955989506389,0.557129392263803,0.581596633892743,0,0.438960966443784,0.976461776344963,1
"Stratified Societies",594,1,0.692652545206617,1,0.380900447465164,0.373592181935826,0.750880650362183,0.433330707410131,0.610348872366997,0.00035725019088251
"Stratified Societies",595,0.563386699480366,0.816004966365678,0.950841361022677,0.359043396616046,0.501991619974181,0,0.526176959345868,0.857664594902342,1
"Stratified Societies",596,0.888434832220877,0.881352308445171,0.529983796742893,0.287181715523808,0.656704926194281,0,0.339206775893321,0.624987654743297,0.347494904967843
"Stratified Societies",597,0.899971960412176,0.929355625405193,0.178147918590016,0.374380685521847,0.509026796057359,0,0.454480465680178,0.3536949532367,0.382156164760798
"Stratified Societies",598,0.404514503482354,0.925357244950167,0.150742763759683,0.300557017961686,0.29252553465947,0.560656327592834,0.508820445566577,0.402450045205991,0.764883633308912
"Stratified Societies",599,0.952431572954134,0.903286322100979,1,0.364762976440272,0.491655084523908,0.171803421843127,0.516698527839068,0.213219226238079,1
"Stratified Societies",600,0.616793040164331,0.84335510006259,1,0.429653702096746,0.396023353116994,0.667215975992017,0.530300346901637,0.639141941361906,0.099143093639436
"Stratified Societies",601,0.930923425237436,0.77134222952113,0.416319241820448,0.344588915824388,0.417356355421336,0.660210681219017,0.537981021290756,0.494252310371677,1
"Stratified Societies",602,1,0.880632360641573,0.337587016437185,0.360800873237798,0.377707659016394,0.398430871701337,0.491840581269736,0.566178046529123,0.935790962750608
"Stratified Societies",603,0.783464959798504,0.787304518199075,1,0.318285919175399,0.568734432451406,0.10533442141232,0.461105784279359,0.522500068317821,0.286824978803099
"Stratified Societies",604,1,0.871573933250122,1,0.379547087445372,0.451837250546452,0.131831803396161,0.369908443543223,0.708209544430927,1
"Stratified Societies",605,0.943021155003479,0.731211443539454,0.787820208349405,0.405731723366061,0.43181484682357,0.260946364266588,0.493766051166859,0.610076713384261,1
"Stratified Societies",606,0.354003382783862,0.842941322077281,1,0.263618341328958,0.456854448415608,0.0306242911415234,0.496093393912686,0.583893581908762,0.506108684939098
"Stratified Societies",607,0.888566603217465,0.761509335795708,1,0.330204835275087,0.491771033341216,0.435273672004906,0.497536384984134,0.431062552119208,0.467678321479447
"Stratified Societies",608,0.837960803129693,0.966112799269247,0.284887301155127,0.359904015067616,0.413506093668835,0.329291155025099,0.493523423549464,0,0.874538000661752
"Stratified Societies",609,0.699287847764639,0.765050995276312,1,0.298826900030322,0.479628365174381,0.887026522003835,0.469815258078195,0.845338925653216,0.878467558331368
"Stratified Societies",610,0.164165022648567,0.90190181333013,0.434223240850168,0.343011487597174,0.476114256181761,0.325453782668609,0.554058074787509,0.544743488884891,1
"Stratified Societies",611,0.975254001602459,0.88276257649452,0.440860777608935,0.345487681054941,0.40301335912141,0.179446550704045,0.492660671665009,0.492017278420496,0.625712408933697
"Stratified Societies",612,0.685687490199455,0.832000953711953,0.323734396863045,0.271871579910414,0.587941364415319,0.272394026055091,0.497632726492812,0.433391876157375,1
"Stratified Societies",613,0.882856571008514,0.828884354210381,0.33754254842249,0.311771075566334,0.506806869928297,0,0.447086628885615,0.218029861725333,1
"Stratified Societies",614,0.88768828517244,0.832690102619812,0.241280047141383,0.303840913560421,0.371322859113916,0.330600415178444,0.418399087165057,0.286267423705669,1
"Stratified Societies",615,0.70846803115401,0.943671835629749,0.47876638998344,0.322764487038662,0.373154820611731,0.553196525764552,0.503380647775433,0.170619647376259,0.811666222934736
"Stratified Societies",616,0.618012791409117,0.862958528616074,0.828690329892588,0.456284392549881,0.352486960760922,1,0.400140048589956,0.0959964791070119,0.897468691307214
"Stratified Societies",617,0.250637583802329,0.917723995886178,0.664645136841219,0.389960056278417,0.509414451076702,0.000192092263392326,0.585339063560142,0.306639125145446,1
"Stratified Societies",618,0.839807393035289,0.770583335559729,0.816524428088301,0.363134658880919,0.399961160486674,0,0.488788090095403,1,1
"Stratified Societies",619,-0.000986130797706259,0.907197219946774,1,0.387089558994487,0.602724793698064,0.441613130060081,0.610672947198204,0.398564925100279,0.254706902919778
"Stratified Societies",620,0.647198015184763,0.880016361450813,1,0.284437704323504,0.523960338735931,0.235571528949683,0.452122378015707,0.538010940070374,0.776455427204544
"Stratified Societies",621,0.940325310642516,0.882041937416824,0.511693394466686,0.364129771535472,0.45444927586332,0,0.563812168548316,0.700159456360172,0.000374526337164155
"Stratified Societies",622,0.571318104253127,0.812232696455345,0.64170453544204,0.358025706589893,0.504088606595645,0.798370661135967,0.492287275087145,0.0752824745155949,0.669064601881467
"Stratified Societies",623,1,0.81823522372791,0.844175866758536,0.44146095930663,0.488189681016032,0.000487387011253995,0.397294322226909,0.956777974855746,0.939669572835532
"Stratified Societies",624,0.633793403685792,0.88742716768694,0.392351173470613,0.396576888488642,0.570176732232991,0.062728176619494,0.482407722062761,0.771071595151161,1
"Stratified Societies",625,0.295440582225708,0.693120538121487,1,0.469528113647042,0.583182725469198,0.353934787750236,0.603252562379162,0.750407576828523,0.866845792906209
"Stratified Societies",626,0.13353721298343,0.879022698511244,1,0.403371996485091,0.487183261063346,0.164869199195016,0.53784210408759,0.632524568756182,0.503593638393128
"Stratified Societies",627,0.0928295022643066,0.859333048799547,1,0.354520762903438,0.491444374809986,0.379723633574735,0.539437119200693,0.43158325237998,0.940336696897575
"Stratified Societies",628,0.734568814457166,0.952994154046443,0.524889729960479,0.361679772863353,0.498597597916711,0.0886078993991263,0.556114115360201,0.667436082853875,0.000115407446157007
"Stratified Societies",629,0.699331791454119,0.87378981717081,0.144878753523105,0.283356308808074,0.395937633274093,0.629820838506403,0.560594637390074,0.327464532814111,0.819649053100215
"Stratified Societies",630,0.801375210676808,0.793036774460623,1,0.470831767996079,0.411718426465744,1,0.418262494325976,0.684868785456735,1
"Stratified Societies",631,0.922490246335927,0.83225932458701,0.790588830096945,0.326771085255381,0.460298310721636,0.990205984271871,0.430846969484883,0.511377191586945,0.139339801470817
"Stratified Societies",632,0.870429904830991,0.818134222605456,1,0.326225044506259,0.464641512874039,0.21720274704481,0.496990220237924,0.415343883300482,1
"Stratified Societies",633,0.722833211923857,0.931700422024526,0.000282834775239974,0.345018476708893,0.325181422193431,0.727390970329322,0.515266105233655,0.543453712388111,0.986530027252058
"Stratified Societies",634,0.469127454643894,0.874950073400813,0.579126791318927,0.405910650404259,0.532696853190843,0.955182868014565,0.39134532707337,0.493524930758028,0.658520551603281
"Stratified Societies",635,0.403754749216338,0.793374358134837,1,0.322262229221881,0.341572703250776,0.682879334291437,0.548952510196532,0.437093228772042,0.219700601230006
"Stratified Societies",636,0.674780958151921,0.806080344578046,1,0.407891645768351,0.467263110153809,2.66519878239544e-05,0.532984039653671,0.727424107558154,0.826571352406062
"Stratified Societies",637,0.664173963647542,0.930293698777348,0.814496666049019,0.295698604480924,0.438208277563024,0.519279686040602,0.451725611044561,0.709650193646117,1
"Stratified Societies",638,1,0.864465430034919,1,0.334191432133537,0.533172379683442,0.448318915988538,0.501283765256409,0.373044658147582,0.905766666048285
"Stratified Societies",639,0.737175225012215,0.912494326297529,0.595340759003079,0.453786999920256,0.443480229541057,1,0.441031699606116,0.732158269596923,0.527531846840911
"Stratified Societies",640,0.736674196491764,0.802601723954325,1,0.3073613097839,0.446636810829627,0.939080775895208,0.43367347079823,0.451807620164396,0.595690508658777
"Stratified Societies",641,0.563910930255599,0.800391514743736,1,0.405089968354767,0.500381943717232,0.982219811664214,0.465584907505941,0.712398398711562,1
"Stratified Societies",642,0.902329786364944,0.888928326179536,0.535075711020967,0.34003477658182,0.50227820686509,0.270486390819649,0.376669618163054,0.509521842602702,0
"Stratified Societies",643,0.619561037177925,0.655896849465498,1,0.339326829074733,0.568998846178355,0.820969699300903,0.347896159977623,0.839592064850191,1
"Stratified Societies",644,1,0.772544612677215,1,0.407428164561731,0.49244534161088,0.170335640970912,0.388247977313741,0.948525754593637,1
"Stratified Societies",645,0.300192507535899,0.802121255943018,0.598174994403002,0.364977879532214,0.472573417112793,0.626607983479777,0.413490662650603,0.684003819455969,0.0844649460026658
"Stratified Societies",646,1,0.744583226575149,1,0.350336296479973,0.509173341107179,0.843623091954872,0.341824898519762,0.749890658222963,1
"Stratified Societies",647,1,0.744806911260129,0.922837080145439,0.275440477646502,0.486748834235743,0.72391091837263,0.450175261598684,0.586809138463983,1
"Stratified Societies",648,1,0.764686937727102,1,0.49309642855243,0.577505659325502,0,0.57300513759394,1,1
"Stratified Societies",649,1,0.759421077009092,1,0.374915710187738,0.462783211376265,0.71462933499838,0.576238139271094,0.568162422447543,1
"Stratified Societies",650,0.704610052271751,0.795367169654116,1,0.367369809631192,0.4807340369007,0.691438239382447,0.497257532326284,0.921405362879592,1
"Stratified Societies",651,0.209798802321117,0.987129333910816,0.530053666542397,0.340947428685172,0.401289135113797,0,0.513588839617693,0.769145376688731,0
"Stratified Societies",652,0.705328336952317,0.903538427424931,0.755445625755796,0.409752317464155,0.366886113754393,0.322373889318145,0.656636378807389,0.126044257741155,1
"Stratified Societies",653,0.743226578876222,0.915463292118655,0.740302814300689,0.335697294580046,0.513527892174582,0.640590856924106,0.467992949781966,0.533872037417523,0.551358754765591
"Stratified Societies",654,1,0.844759231071249,0.540288911412682,0.390025718114615,0.448017960838747,0.313488193277241,0.460812607207964,0.493869372098901,0.808402884800185
"Stratified Societies",655,0.352523864902638,0.921682407872922,0.62975356667879,0.347646278278055,0.443065988960108,0.000213971092633122,0.534927204604452,0.638050797491824,1
"Stratified Societies",656,0.749964949046223,0.887131153869582,0.724208401723741,0.318678745231471,0.412989289603808,0.701102289652911,0.540637363992881,0.230774146772463,0.936356376124338
"Stratified Societies",657,0.989282430161017,0.875012056013297,0,0.322743383772735,0.44934177391743,0.101471603400737,0.461344999304868,0.8015480320194,0.928114167363806
"Stratified Societies",658,-0.000231900175364363,0.831895000520025,0.695720271210274,0.316255705753183,0.511883469199117,0,0.441659782881506,0.547683058983421,0
"Stratified Societies",659,0.82400682514613,0.878987614097668,0.630138725858296,0.345456722654648,0.466638888407775,0.797338942756804,0.394130088334692,0.40492066509007,0.997361260589502
"Stratified Societies",660,0.957177209575131,0.818510391411904,0.422118962498693,0.341195471127407,0.490831221429209,0,0.559808994719619,0.740320545218289,0.610496900871794
"Stratified Societies",661,0.68970437195167,0.713930129550724,1,0.383635606036168,0.473938259891678,0.640815299930939,0.383760760406994,0.783327396272903,1
"Stratified Societies",662,0.97005817536337,0.772923354668955,1,0.391194982072838,0.490416396687912,0,0.484730099312812,0.0163080417041304,0.852767692180563
"Stratified Societies",663,1,0.688653990349857,0.96707964621203,0.440620003139214,0.464439704520738,0.681809819966768,0.496727588426557,0.912011229246454,0.0521948105037063
"Stratified Societies",664,0.492505684806459,0.763034203967446,1,0.391688779516803,0.429992534366783,0.76888927136875,0.523176941853074,0.73256126226438,1
"Stratified Societies",665,0.837095538209636,0.830090134529347,0.908852804127546,0.306058433713373,0.412143683733457,0.517715744905342,0.519967790083733,0.119529727792442,0.617582991543302
"Stratified Societies",666,1,0.932395493792,0.528957143102847,0.298575650577802,0.440450257713267,0.387216765486265,0.401664164916094,0.59240638220666,0.657525620951616
"Stratified Societies",667,0.872180757507105,0.790455327714078,0.867603501850115,0.328677145946144,0.403090766442349,0.899093709232974,0.391960657905313,0.719408608389834,0.971978334268903
"Stratified Societies",668,0.957900251716411,0.883524404452,0.671022686648499,0.330375937007519,0.422255452787203,0.195388296940695,0.503804026076575,0.561109860190572,0
"Stratified Societies",669,0.934273667946846,0.886052910507889,1,0.331675159408771,0.313164778537835,0,0.481279073553352,0.637321149187537,0.7416093475675
"Stratified Societies",670,0.577454765514308,0.884931855616913,0.443337799978525,0.279648022185051,0.472152111733473,0.286962737142331,0.527563613887007,0.366940533921828,0.601391693664716
"Stratified Societies",671,-0.000260984214865055,0.830018199172444,0.527255608538252,0.253636011846837,0.450085782351245,0.000100605953248239,0.594163436650974,0.33870034520838,0.162644819678461
"Stratified Societies",672,0.470954483394995,0.952861969710909,0.536594876677971,0.385052779931027,0.348858847708895,0,0.487741787948925,0.450530644120561,0.843524017680521
"Stratified Societies",673,0.591336695824428,0.802554576548718,1,0.401744173701727,0.473417222184973,1,0.4462184307026,0.978958375745709,1
"Stratified Societies",674,0.781889026327695,0.814479317637775,0.973712057180671,0.323037402622178,0.477184917329229,0.00020124580117031,0.464287036182902,0.680453057199929,0.840622631872689
"Stratified Societies",675,0.0604923997309492,0.830784641039518,0.49332065148175,0.366265813235879,0.620335520679619,0.294270880170175,0.540572939229056,0.345863960802623,0.000261381785885003
"Stratified Societies",676,0.898242422546888,0.764948222587698,1,0.358540140784557,0.469519985940195,1,0.457673780160858,0.65302038567532,1
"Stratified Societies",677,0.912324773409076,0.740245232870718,0.919594170545498,0.44266467051599,0.4917248788364,0.926104867602561,0.482650412214696,0.793506529938665,1
"Stratified Societies",678,1,0.832112987219982,0.0334599173578465,0.327824484494469,0.463466031447856,1,0.405432190370369,0.519082927607076,1
"Stratified Societies",679,0.890280849502623,0.794545783071155,1,0.387651958016362,0.560845319682903,0.459663300958595,0.424220305219817,0.930791675193928,1
"Stratified Societies",680,0.813484755022036,0.8821274426242,0.701601605111145,0.385223329257632,0.506338728820169,0,0.586440629162797,0.52520213972557,0.591635889652097
"Stratified Societies",681,0.41359058490588,0.81710380500649,1,0.391875139078099,0.483796549074426,9.8729752062666e-05,0.528455410498997,0.580129529588487,1
"Stratified Societies",682,0.678055590305689,0.898990288919771,0.678270931100157,0.336907852990024,0.378551281422779,0.425794253913178,0.377307683488269,0.21564828962163,0.998554375736469
"Stratified Societies",683,0.736661232030371,0.865893520781521,0.334997555116374,0.223541358455155,0.425549423908428,0.236061103525148,0.536444095475016,0.611850698293746,0.561332718022083
"Stratified Societies",684,0.825377306777327,0.876425963268876,0.362013638431891,0.344689858659748,0.418372031384353,0.556861258421812,0.577098749782697,0.423896341817959,0.514681547107817
"Stratified Societies",685,0.487778113574814,0.911055933577891,1,0.369221839075746,0.412305491754322,0.554957564397079,0.492006891057501,0,0.319774647880061
"Stratified Societies",686,0.939638997970091,0.79651507180192,0.607266545664409,0.272167255441551,0.523810860324373,0.113118873517239,0.466731938470303,0.587226394942849,1
"Stratified Societies",687,0.962201646187247,0.795643245554979,1,0.3671603459793,0.568729197705739,0.923372240227621,0.496980721407904,0.315105397554597,1
"Stratified Societies",688,0.712002501894044,0.817464747736462,0.555626666618536,0.363645111379505,0.426963369014823,0.649091753412639,0.425992029374334,0.715741229322272,1
"Stratified Societies",689,0.727452625033498,0.879387128511422,0.462484589252357,0.371151098792377,0.472932636232841,0.545000146741612,0.519616425523987,0.526670438262447,0.108051691564428
"Stratified Societies",690,0.189774122643158,0.821254929639827,0.650247680479862,0.283503359449568,0.358272454508969,0.301971029475932,0.509589203778786,0.739519747948625,1
"Stratified Societies",691,0.998623500386589,0.849543980754027,1,0.406981896954966,0.572127682631567,0.746567457864186,0.519589749833455,0.638425176324967,1
"Stratified Societies",692,0.826161946342485,0.852486613137623,0.712578341861223,0.37242447928398,0.478195705010461,0.47347403873392,0.417163508656716,0.456823828680332,1
"Stratified Societies",693,0.999140503729231,0.768149041893357,0.994543467999953,0.348019376637872,0.610933223234564,0.694525389235722,0.47739157009448,0.531261419031855,1
"Stratified Societies",694,0.684186613125278,0.852728835815266,0.404966013837714,0.415327246324898,0.5771615565813,0.367813886999642,0.551885056686121,0.730884240464786,0.995195851746977
"Stratified Societies",695,0.736677971362272,0.891936468782064,0.936095329448675,0.254151295245999,0.429791769419042,0,0.516747105665792,0.0758408026557767,0.8665110817108
"Stratified Societies",696,0.588408981687104,0.908592020334432,1,0.28315712691466,0.525874775034818,0.268910586990355,0.556393595479343,0.0292554296020817,0.767164407233678
"Stratified Societies",697,0.175963590016351,0.94016139145551,0.182593104422643,0.328580822642098,0.399895981688044,0.321215625803311,0.53885976280416,0.561392243719725,0.262728029026838
"Stratified Societies",698,0.447649951105393,0.938335466707647,0,0.348156012498243,0.337411097338679,0.601625169700764,0.469226675927032,0.511566495702114,0.36102255186481
